model,config_id,config,cv_mean,cv_std,test_r2,test_mse,test_rmse,test_mae,training_time,n_samples,n_features
XGBoost,1,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'random_state': 42}",0.9942636749574147,0.007582886863025688,0.9791884870889561,0.0016102425690198046,0.04012782786321488,0.015576852300953974,0.02442336082458496,134,13
XGBoost,2,"{'n_estimators': 150, 'max_depth': 4, 'learning_rate': 0.05, 'random_state': 42}",0.9940926988973162,0.007594914039689757,0.9790067227638236,0.0016243061623351246,0.04030268182559474,0.01599705689346558,0.045845746994018555,134,13
XGBoost,3,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.1, 'random_state': 42}",0.9941863616428213,0.007528121581597172,0.9792248401459179,0.0016074298355061856,0.04009276537613969,0.015542074536033137,0.05182671546936035,134,13
XGBoost,4,"{'n_estimators': 100, 'max_depth': 6, 'learning_rate': 0.2, 'random_state': 42}",0.9939605821844122,0.007526896522054329,0.9790119418609686,0.0016239023467917472,0.04029767172916752,0.017004083511203416,0.027907371520996094,134,13
XGBoost,5,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05, 'random_state': 42}",0.9941939755303395,0.007541443106352977,0.9792140064314709,0.001608268069048255,0.040103217689460464,0.015569344338180724,0.11262369155883789,134,13
XGBoost,6,"{'n_estimators': 250, 'max_depth': 4, 'learning_rate': 0.08, 'random_state': 42}",0.9941576177942885,0.007628189520372036,0.9789997860474248,0.0016248428746867103,0.04030933979472636,0.015873232309712354,0.04883623123168945,134,13
XGBoost,7,"{'n_estimators': 150, 'max_depth': 7, 'learning_rate': 0.1, 'random_state': 42}",0.9942062028669681,0.00753661878340014,0.9792280549328288,0.0016071810988210426,0.040089663241551964,0.0155244410537712,0.05581307411193848,134,13
XGBoost,8,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.03, 'random_state': 42}",0.9941675268367696,0.007527926505733878,0.9792145011908391,0.0016082297881890282,0.04010274040747126,0.015560157054841402,0.11162590980529785,134,13
XGBoost,9,"{'n_estimators': 100, 'max_depth': 8, 'learning_rate': 0.15, 'random_state': 42}",0.9940966186830321,0.007539601190704604,0.9791208024028176,0.0016154795147121563,0.04019302818539748,0.016057904744825373,0.04584646224975586,134,13
XGBoost,10,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.05, 'random_state': 42}",0.9940781890420254,0.007555679327327651,0.9790688651299029,0.0016194980408098779,0.04024298747371867,0.01565878550793606,0.08870339393615723,134,13
XGBoost,11,"{'n_estimators': 180, 'max_depth': 5, 'learning_rate': 0.12, 'random_state': 42}",0.9940658560080816,0.007531162407660773,0.9791182347384668,0.0016156781817892813,0.040195499521579296,0.016082634151822872,0.05381917953491211,134,13
XGBoost,12,"{'n_estimators': 320, 'max_depth': 4, 'learning_rate': 0.07, 'random_state': 42}",0.9940871681863571,0.007610676121488386,0.978967681918222,0.0016273268572642686,0.040340139529558755,0.015883724180373763,0.08272314071655273,134,13
XGBoost,13,"{'n_estimators': 120, 'max_depth': 9, 'learning_rate': 0.09, 'random_state': 42}",0.994163658597957,0.00753324554727035,0.9792000407317951,0.001609348632687246,0.04011668770832465,0.015501602114087888,0.056810855865478516,134,13
LightGBM,1,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 31, 'random_state': 42}",0.9353155930400809,0.02189938198520943,0.9264635259904148,0.005689714214050036,0.0754301943126891,0.049150217153982635,0.009966850280761719,134,13
LightGBM,2,"{'n_estimators': 150, 'max_depth': 6, 'learning_rate': 0.05, 'num_leaves': 63, 'random_state': 42}",0.9353920913421984,0.021863804095563794,0.9225461538880211,0.005992811799743462,0.07741325338560227,0.05026429020110273,0.008968830108642578,134,13
LightGBM,3,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.1, 'num_leaves': 15, 'random_state': 42}",0.9327974453141463,0.02002047449908065,0.9272916597204522,0.005625639286357501,0.07500426178796443,0.04850246711677969,0.012964963912963867,134,13
LightGBM,4,"{'n_estimators': 100, 'max_depth': 7, 'learning_rate': 0.2, 'num_leaves': 127, 'random_state': 42}",0.9342394280639679,0.02034905106308498,0.9275554587924248,0.005605228444667433,0.07486807360061719,0.048291609120884496,0.0069768428802490234,134,13
LightGBM,5,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05, 'num_leaves': 7, 'random_state': 42}",0.9341090013320805,0.020357520220870888,0.924921084948155,0.005809057014213885,0.076217170074819,0.04938691125157009,0.01793956756591797,134,13
LightGBM,6,"{'n_estimators': 250, 'max_depth': 5, 'learning_rate': 0.08, 'num_leaves': 31, 'random_state': 42}",0.9322802548912653,0.020560557270458257,0.92659212727467,0.005679763987787127,0.07536420893094498,0.048757563707620306,0.016942977905273438,134,13
LightGBM,7,"{'n_estimators': 150, 'max_depth': 8, 'learning_rate': 0.1, 'num_leaves': 255, 'random_state': 42}",0.9341887445593251,0.020777216616228573,0.9271938098553388,0.005633210192848154,0.07505471466102681,0.04910652140589934,0.011960029602050781,134,13
LightGBM,8,"{'n_estimators': 180, 'max_depth': 6, 'learning_rate': 0.12, 'num_leaves': 63, 'random_state': 42}",0.9328434971170807,0.019385220311748757,0.9273075312981871,0.005624411259821644,0.07499607496277151,0.04762696896394627,0.01594686508178711,134,13
LightGBM,9,"{'n_estimators': 220, 'max_depth': 4, 'learning_rate': 0.07, 'num_leaves': 15, 'random_state': 42}",0.9344933547122098,0.020051578054724878,0.9274927454286245,0.005610080745817729,0.07490047226698726,0.04804683270342272,0.01694345474243164,134,13
LightGBM,10,"{'n_estimators': 350, 'max_depth': 5, 'learning_rate': 0.06, 'num_leaves': 31, 'random_state': 42}",0.9333368672362203,0.019786068824202762,0.9285563904964754,0.005527783674292829,0.0743490663982597,0.047231727996627136,0.02492356300354004,134,13
LightGBM,11,"{'n_estimators': 120, 'max_depth': 7, 'learning_rate': 0.15, 'num_leaves': 127, 'random_state': 42}",0.9328225013688669,0.020875937036283907,0.925894292681122,0.005733757321835868,0.07572157765020396,0.049336713527603576,0.009966373443603516,134,13
LightGBM,12,"{'n_estimators': 280, 'max_depth': 6, 'learning_rate': 0.04, 'num_leaves': 63, 'random_state': 42}",0.9345236476728814,0.022241016538663748,0.9265156911422179,0.005685678056351571,0.0754034353086885,0.04932461143335797,0.017940044403076172,134,13
