model,config_id,config,cv_mean,cv_std,test_r2,test_mse,test_rmse,test_mae,training_time,n_samples,n_features
RandomForest,1,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 2, 'random_state': 42, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False}",0.37434141959168404,0.04702449029750638,0.43947331168597026,0.01000606954619296,0.10003034312743789,0.07692554334328958,0.03214430809020996,1193,13
RandomForest,2,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.3958011466473571,0.04931211269679084,0.4705282563702713,0.009451701765420666,0.09721986301893593,0.07462299434776368,0.05681109428405762,1193,13
RandomForest,3,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.3958011466473571,0.04931211269679084,0.4705282563702713,0.009451701765420666,0.09721986301893593,0.07462299434776368,0.06565999984741211,1193,13
RandomForest,4,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.39576421312067134,0.04937646183850851,0.4705282563702713,0.009451701765420666,0.09721986301893593,0.07462299434776368,0.05082106590270996,1193,13
RandomForest,5,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.39556977207622157,0.04930791720845995,0.4707481778209269,0.009447775905375395,0.09719967029458174,0.07463730741632763,0.04982328414916992,1193,13
RandomForest,6,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.49571345757186575,0.039087700346064416,0.5729087762859235,0.007624087445159283,0.08731602055269859,0.06563362361138443,0.05588531494140625,1193,13
RandomForest,7,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.495977597427642,0.0389346604387926,0.5728634315533037,0.007624896902688437,0.08732065564738069,0.06561164291957071,0.054376840591430664,1193,13
RandomForest,8,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.4956549431861628,0.03890522922601845,0.57230972503036,0.007634781224152986,0.08737723515969698,0.06567286623541876,0.05488705635070801,1193,13
RandomForest,9,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.49493941873944525,0.03928879451246646,0.5726544648146391,0.007628627208066417,0.08734201284643271,0.06572564121660064,0.05488443374633789,1193,13
RandomForest,10,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.49413879729685933,0.03935674002998091,0.573841276745066,0.007607441200403121,0.08722064664059262,0.06580259268695661,0.05429697036743164,1193,13
