model,config_id,config,cv_mean,cv_std,test_r2,test_mse,test_rmse,test_mae,training_time,n_samples,n_features
RandomForest,1,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 2, 'random_state': 42}",0.7400620871817376,0.028222903776958047,0.7056060092499193,126899.95068652951,356.23019339540764,248.83152853968423,0.04683828353881836,2186,3
RandomForest,2,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'random_state': 42}",0.7880295824663243,0.027122534634373585,0.7561665169624245,105105.59979283335,324.19993799017504,182.91751992613698,0.09767985343933105,2186,3
RandomForest,3,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 3, 'random_state': 42}",0.7766105344542497,0.033577960909517354,0.7424591256868831,111014.2369646561,333.1879904268101,169.8249867169437,0.12949037551879883,2186,3
RandomForest,4,"{'n_estimators': 150, 'max_depth': 8, 'min_samples_split': 2, 'random_state': 42}",0.7867053447965663,0.02804733152434435,0.7571269315734724,104691.60843903542,323.5608264902218,175.34030817266256,0.14994525909423828,2186,3
RandomForest,5,"{'n_estimators': 200, 'max_depth': 6, 'min_samples_split': 4, 'random_state': 42}",0.7773041536819597,0.026780908154767354,0.7411737324637224,111568.31191780405,334.0184305061684,209.0618530104421,0.19181489944458008,2186,3
RandomForest,6,"{'n_estimators': 200, 'max_depth': 12, 'min_samples_split': 2, 'random_state': 42}",0.7680937936915264,0.03761521502465594,0.7315965622692588,115696.5973569782,340.1420252732353,170.25810816105135,0.2113783359527588,2186,3
RandomForest,7,"{'n_estimators': 300, 'max_depth': 9, 'min_samples_split': 3, 'random_state': 42}",0.782922273639803,0.030965230419523197,0.7543034396562962,105908.68825829586,325.43615081655554,169.93651278293424,0.3109774589538574,2186,3
RandomForest,8,"{'n_estimators': 100, 'max_depth': 15, 'min_samples_split': 5, 'random_state': 42}",0.7666972041931139,0.03862013739366006,0.7307654252643255,116054.86297466647,340.6682594176723,171.17139152363671,0.1106410026550293,2186,3
RandomForest,9,"{'n_estimators': 150, 'max_depth': 4, 'min_samples_split': 2, 'random_state': 42}",0.6833673938468412,0.03625734195247806,0.6397307829541246,155295.7849462614,394.07586191780564,296.13236154005494,0.12532687187194824,2186,3
RandomForest,10,"{'n_estimators': 250, 'max_depth': 7, 'min_samples_split': 2, 'random_state': 42}",0.7883417343147012,0.027034234283563125,0.7581697683564079,104242.08861021198,322.86543421402666,182.0630939206055,0.24318552017211914,2186,3
RandomForest,11,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'random_state': 42}",0.7641088208554518,0.038603490026996354,0.7256226843744196,118271.66625811625,343.9064789417557,171.7227673950513,0.12500810623168945,2186,3
RandomForest,12,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 6, 'random_state': 42}",0.7417934215152886,0.02735755215773379,0.6993606273809758,129592.0526861939,359.9889618949363,249.59461653639244,0.2667856216430664,2186,3
RandomForest,13,"{'n_estimators': 400, 'max_depth': 8, 'min_samples_split': 3, 'random_state': 42}",0.7865396054665531,0.028711082956190057,0.7593455455320082,103735.26418345704,322.07959293233256,174.48041384230646,0.3972046375274658,2186,3
RandomForest,14,"{'n_estimators': 500, 'max_depth': 6, 'min_samples_split': 4, 'random_state': 42}",0.7771253895283682,0.026202391311481967,0.7404757185649824,111869.19417801235,334.4685249436968,208.83466385401516,0.5045626163482666,2186,3
