model,config_id,config,cv_mean,cv_std,test_r2,test_mse,test_rmse,test_mae,training_time,n_samples,n_features
RandomForest,1,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 2, 'random_state': 42, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False}",0.36755461078780477,0.02490823824265262,0.3562776892039784,0.02140265818234565,0.14629647358137396,0.11032832066206504,0.0407865047454834,2660,13
RandomForest,2,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.44831827304942584,0.03478212472684957,0.487528545919927,0.017038793243506194,0.13053272862966664,0.09811116168092832,0.15980815887451172,2660,13
RandomForest,3,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.44831827304942584,0.03478212472684957,0.487528545919927,0.017038793243506194,0.13053272862966664,0.09811116168092832,0.07482051849365234,2660,13
RandomForest,4,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.44831827304942584,0.03478212472684957,0.487528545919927,0.017038793243506194,0.13053272862966664,0.09811116168092832,0.06970071792602539,2660,13
RandomForest,5,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.44831827304942584,0.03478212472684957,0.487528545919927,0.017038793243506194,0.13053272862966664,0.09811116168092832,0.0832059383392334,2660,13
RandomForest,6,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.5199072667296333,0.030796290631019463,0.5480321358706363,0.015027153080034893,0.12258528900335021,0.08980167382152303,0.09362530708312988,2660,13
RandomForest,7,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.5199538835001389,0.03079031705571853,0.5480321358706363,0.015027153080034893,0.12258528900335021,0.08980167382152303,0.08265542984008789,2660,13
RandomForest,8,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.520147732686357,0.030740155460658936,0.5480352788590483,0.015027048581083209,0.1225848627730325,0.08980559697055261,0.09261536598205566,2660,13
RandomForest,9,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 5, 'random_state': 42, 'min_samples_leaf': 1, 'bootstrap': True}",0.5201403063996619,0.030761159786663054,0.5479850932171646,0.015028717167243555,0.1225916684250751,0.0898361026735179,0.08666062355041504,2660,13
RandomForest,10,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.5200781273728771,0.030773708963313162,0.5479850932171646,0.015028717167243555,0.1225916684250751,0.0898361026735179,0.08969926834106445,2660,13
RandomForest,11,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.5837391424724473,0.023903065834430047,0.594685114031402,0.013476021904344288,0.11608626923260257,0.0830765423759878,0.10161709785461426,2660,13
RandomForest,12,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.5837307561170724,0.02391820760968884,0.5946851271918169,0.01347602146678316,0.1160862673479648,0.08306935576887513,0.0997610092163086,2660,13
RandomForest,13,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 4, 'random_state': 42, 'max_features': None, 'bootstrap': True}",0.5839792643476539,0.023878754770016476,0.5946545034231403,0.013477039654349827,0.11609065274323263,0.08306822693647706,0.09466767311096191,2660,13
RandomForest,14,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.5841113363256396,0.024043014477820673,0.5946944490647779,0.013475711530561815,0.11608493240107355,0.08303301771962195,0.09162497520446777,2660,13
RandomForest,15,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.5840047236672008,0.02420935517818708,0.5947160224180007,0.013474994253721893,0.11608184291146438,0.08304188795198575,0.09468317031860352,2660,13
RandomForest,16,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.6388508449065521,0.024377123882806873,0.6465156781598365,0.01175274491233315,0.10841007754048122,0.07626097214424499,0.11482071876525879,2660,13
RandomForest,17,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 3, 'random_state': 42, 'min_samples_leaf': 1, 'bootstrap': True}",0.6387435476441143,0.024305059130183427,0.6466636920611885,0.011747823705030335,0.10838737797838979,0.07622444622413158,0.10672330856323242,2660,13
RandomForest,18,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.6389808216200124,0.02402890414275442,0.6467321372939954,0.011745548018919402,0.1083768795404232,0.07624400226077196,0.10970234870910645,2660,13
RandomForest,19,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.6386064068881978,0.024291801731750884,0.6464720310415986,0.011754196103843248,0.10841677039943243,0.07622085610192707,0.12385153770446777,2660,13
RandomForest,20,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.6384040420643212,0.024240034555332433,0.646444951880245,0.011755096439321133,0.1084209225164642,0.07621409318074067,0.10764908790588379,2660,13
RandomForest,21,"{'n_estimators': 50, 'max_depth': 7, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': False}",0.6006731355929322,0.037346731163685094,0.5970168737641203,0.013398494909107765,0.11575186784284634,0.07905344715978152,0.14742207527160645,2660,13
RandomForest,22,"{'n_estimators': 50, 'max_depth': 7, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.6851691449309939,0.024812929771657964,0.6932682122010194,0.01019830367507892,0.10098665097466555,0.0706359345632281,0.12259268760681152,2660,13
RandomForest,23,"{'n_estimators': 50, 'max_depth': 7, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.6850045567139305,0.024370744948673098,0.6928128250465373,0.01021344451367431,0.10106158772587293,0.07070817527196606,0.12420344352722168,2660,13
RandomForest,24,"{'n_estimators': 50, 'max_depth': 7, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.6844598552571279,0.02410308556113357,0.6916437539193818,0.010252314115217894,0.10125371161205843,0.07084952882397778,0.11969995498657227,2660,13
RandomForest,25,"{'n_estimators': 50, 'max_depth': 7, 'min_samples_split': 6, 'random_state': 42, 'min_samples_leaf': 1, 'max_features': 0.3, 'bootstrap': True}",0.654360984254634,0.02079483958460677,0.6599852326038261,0.011304905425028884,0.10632452880228947,0.07809815110170003,0.0627894401550293,2660,13
RandomForest,26,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.7235574831512986,0.022150909711058382,0.7234670482512542,0.009194244386394922,0.09588662256224756,0.06680554262558352,0.1379227638244629,2660,13
RandomForest,27,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.7217827149816184,0.021790635517589276,0.7241210493181012,0.009172499977276488,0.09577316940185539,0.06670342844302315,0.1335463523864746,2660,13
RandomForest,28,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.7204618338034909,0.021843716839589408,0.7228406170780735,0.009215072144031248,0.0959951672951886,0.06708971653616128,0.13252878189086914,2660,13
RandomForest,29,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.7187562583479868,0.020924320948502387,0.7216850460579249,0.00925349289026743,0.09619507726628962,0.06716259090386972,0.14052963256835938,2660,13
RandomForest,30,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.7176521940734891,0.02168854242018187,0.7212792107217489,0.009266986216244824,0.09626518693819082,0.06720276404332028,0.14551281929016113,2660,13
