model,config_id,config,cv_mean,cv_std,test_r2,test_mse,test_rmse,test_mae,training_time,n_samples,n_features
RandomForest,1,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 2, 'random_state': 42}",0.26428446110884973,0.006973181068299081,0.24795088350814953,8563939.535071386,2926.420942904726,2155.922672834402,0.06682610511779785,4308,6
RandomForest,2,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'random_state': 42}",0.3409546012423584,0.020888326848066206,0.3179812674066731,7766470.38023422,2786.8387790172255,2015.953641891262,0.1564655303955078,4308,6
RandomForest,3,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 3, 'random_state': 42}",0.380541890978075,0.024292804241928128,0.35846908749723516,7305416.393787339,2702.853380001834,1883.9839112383281,0.19232916831970215,4308,6
RandomForest,4,"{'n_estimators': 150, 'max_depth': 8, 'min_samples_split': 2, 'random_state': 42}",0.36367979011961954,0.023393398394352526,0.34261270202315397,7485980.566348651,2736.052003589963,1948.0979886067782,0.26202917098999023,4308,6
RandomForest,5,"{'n_estimators': 200, 'max_depth': 6, 'min_samples_split': 4, 'random_state': 42}",0.3046792399642994,0.01965254404926677,0.2882700404313362,8104806.1960071325,2846.8941315066727,2082.274719552632,0.30632591247558594,4308,6
RandomForest,6,"{'n_estimators': 200, 'max_depth': 12, 'min_samples_split': 2, 'random_state': 42}",0.3772696719208734,0.02325158289226877,0.3604939285922857,7282358.56907101,2698.5845491796267,1870.113460387154,0.4195222854614258,4308,6
RandomForest,7,"{'n_estimators': 300, 'max_depth': 9, 'min_samples_split': 3, 'random_state': 42}",0.37525158990425583,0.024088565532152446,0.35767824830546513,7314422.054284459,2704.5188212109856,1899.666357095431,0.5590782165527344,4308,6
RandomForest,8,"{'n_estimators': 100, 'max_depth': 15, 'min_samples_split': 5, 'random_state': 42}",0.37792391712411355,0.023323260478081205,0.3650973027944554,7229937.766413081,2688.8543594648413,1868.509522655246,0.21030187606811523,4308,6
RandomForest,9,"{'n_estimators': 150, 'max_depth': 4, 'min_samples_split': 2, 'random_state': 42}",0.20939239314077723,0.012810637708031293,0.1901614210778534,9222015.518626774,3036.777159856609,2252.627003573366,0.19641447067260742,4308,6
RandomForest,10,"{'n_estimators': 250, 'max_depth': 7, 'min_samples_split': 2, 'random_state': 42}",0.33908428731009793,0.020966093820172314,0.3193867826140142,7750465.112775838,2783.9657168822746,2015.786958333888,0.4036400318145752,4308,6
RandomForest,11,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'random_state': 42}",0.3704412380950667,0.023639947798967626,0.35389248217467695,7357532.366532718,2712.4771642417045,1883.9494419355149,0.2486410140991211,4308,6
RandomForest,12,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 6, 'random_state': 42}",0.2625506909629405,0.014999451674612045,0.24709099690133807,8573731.471191334,2928.0934874404766,2151.523744621392,0.40901637077331543,4308,6
RandomForest,13,"{'n_estimators': 400, 'max_depth': 8, 'min_samples_split': 3, 'random_state': 42}",0.36362820118053857,0.022222527915237336,0.34664108926056736,7440107.412629661,2727.6560290164266,1944.4055866112003,0.6936750411987305,4308,6
RandomForest,14,"{'n_estimators': 500, 'max_depth': 6, 'min_samples_split': 4, 'random_state': 42}",0.3038019081156735,0.019862707918334107,0.2884958014022533,8102235.3488883525,2846.442577830853,2084.260157432057,0.7460639476776123,4308,6
