model,config_id,config,cv_mean,cv_std,test_r2,test_mse,test_rmse,test_mae,training_time,n_samples,n_features
RandomForest,1,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 2, 'random_state': 42, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.8649890701558007,0.07500259465006888,0.88347370537329,0.009015951931034324,0.09495236664261889,0.07895768017527285,0.03489232063293457,134,13
RandomForest,2,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 3, 'random_state': 42}",0.9949551118497066,0.0031497440278840296,0.9941608493126791,0.00045179074889148245,0.021255369883666633,0.012778497326940355,0.034891605377197266,134,13
RandomForest,3,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 5, 'random_state': 42}",0.9948888229469599,0.00307593826088771,0.9939312522431564,0.0004695552899245198,0.02166922448830414,0.012868687829662488,0.03694486618041992,134,13
RandomForest,4,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 2, 'random_state': 42}",0.9976402281362375,0.0010685770309221362,0.9963744473222659,0.0002805187341672423,0.016748693506278105,0.00862720189572875,0.038912296295166016,134,13
RandomForest,5,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 3, 'random_state': 42}",0.9976381063636456,0.0010175134560893946,0.9963969886054932,0.000278774654629719,0.016696546188649884,0.008483224977642577,0.036864519119262695,134,13
RandomForest,6,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 5, 'random_state': 42}",0.9973932248275859,0.0012509288556773579,0.9951229545293797,0.0003773500879732122,0.019425500970971437,0.009584565699677307,0.03989982604980469,134,13
RandomForest,7,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 2, 'random_state': 42}",0.9981726460743359,0.0008331071022969379,0.996966996178988,0.00023467163994606016,0.015318996048894985,0.007356154591326033,0.03994250297546387,134,13
RandomForest,8,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 3, 'random_state': 42}",0.9982081876005804,0.0008303500480426674,0.9967115296425927,0.00025443777101120664,0.015951105636011775,0.007591880190135641,0.04186081886291504,134,13
RandomForest,9,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 5, 'random_state': 42}",0.9978537006349428,0.0011592965184825347,0.9953330222251022,0.0003610965869675841,0.019002541592312964,0.008580959786522081,0.039612770080566406,134,13
RandomForest,10,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 2, 'random_state': 42}",0.9981742046245425,0.0008549414494937602,0.9970570626223756,0.00022770295766895137,0.01508982961033528,0.007002487115486463,0.04186201095581055,134,13
RandomForest,11,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 3, 'random_state': 42, 'min_samples_leaf': 1}",0.9982829173425604,0.0007977934525628138,0.996724131112735,0.00025346276146999663,0.015920513856970717,0.007453972017421373,0.050798892974853516,134,13
RandomForest,12,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 5, 'random_state': 42}",0.9979126151877138,0.0011557487292244396,0.9953377412498899,0.0003607314633636446,0.018992931931738306,0.008479225403722299,0.04086136817932129,134,13
RandomForest,13,"{'n_estimators': 50, 'max_depth': 7, 'min_samples_split': 2, 'random_state': 42}",0.9982622385064792,0.0008216659750858051,0.9970205200340844,0.00023053035572983288,0.015183226130497855,0.0072611471920231,0.042952537536621094,134,13
RandomForest,14,"{'n_estimators': 50, 'max_depth': 7, 'min_samples_split': 3, 'random_state': 42}",0.9983066936000492,0.0008131823079053488,0.9967182396682233,0.0002539185983323283,0.015934823448420392,0.007506858478686394,0.041858673095703125,134,13
RandomForest,15,"{'n_estimators': 50, 'max_depth': 7, 'min_samples_split': 5, 'random_state': 42}",0.9979123241349674,0.0011584563141652112,0.9953438583915024,0.00036025816371131823,0.0189804679529067,0.008410578452524468,0.040847063064575195,134,13
RandomForest,16,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_split': 2, 'random_state': 42, 'max_features': 0.3}",0.9530211077913912,0.03289647901917649,0.978363138121138,0.001674102032190886,0.04091579196582765,0.030747010431837644,0.03484821319580078,134,13
RandomForest,17,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_split': 3, 'random_state': 42}",0.9983057676846766,0.0008142111141725168,0.9967192539581223,0.0002538401200025804,0.015932360779325215,0.007478270405261603,0.042856454849243164,134,13
RandomForest,18,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42}",0.9979096058413035,0.0011595472052471135,0.9953441544860082,0.00036023525408529933,0.01897986443801165,0.008401893730161578,0.03942108154296875,134,13
RandomForest,19,"{'n_estimators': 80, 'max_depth': 3, 'min_samples_split': 2, 'random_state': 42}",0.9949142848184728,0.0028890386859737314,0.994188452564027,0.0004496550113046175,0.02120507041498843,0.01235993108775898,0.056844234466552734,134,13
RandomForest,20,"{'n_estimators': 80, 'max_depth': 3, 'min_samples_split': 3, 'random_state': 42}",0.9949153895369125,0.0028707770719080135,0.9941758980145395,0.000450626390468926,0.021227962466259593,0.01235995942109231,0.05588030815124512,134,13
RandomForest,21,"{'n_estimators': 80, 'max_depth': 3, 'min_samples_split': 5, 'random_state': 42, 'min_samples_leaf': 1}",0.9948194341741733,0.0028073156038998306,0.9937793977645639,0.0004813046781968165,0.021938657164849825,0.012551703543866574,0.05577540397644043,134,13
RandomForest,22,"{'n_estimators': 80, 'max_depth': 4, 'min_samples_split': 2, 'random_state': 42}",0.9976922440664617,0.0009444181917529905,0.9963321637911519,0.00028379032437114547,0.01684607741793755,0.008683571282442723,0.05680704116821289,134,13
RandomForest,23,"{'n_estimators': 80, 'max_depth': 4, 'min_samples_split': 3, 'random_state': 42}",0.9976232642364163,0.0009286835991598741,0.9962685676066568,0.00028871093172625867,0.01699149586488072,0.008682754387185245,0.05787301063537598,134,13
RandomForest,24,"{'n_estimators': 80, 'max_depth': 4, 'min_samples_split': 5, 'random_state': 42}",0.9974219311800926,0.0010628642613723603,0.9950402341872565,0.00038375038269373047,0.01958954779196627,0.009686874874539507,0.05958294868469238,134,13
RandomForest,25,"{'n_estimators': 80, 'max_depth': 5, 'min_samples_split': 2, 'random_state': 42}",0.9981931496632424,0.000752353016682634,0.9968823833861318,0.00024121835865522552,0.015531205962681247,0.007391340301314411,0.06177377700805664,134,13
RandomForest,26,"{'n_estimators': 80, 'max_depth': 5, 'min_samples_split': 3, 'random_state': 42}",0.9981301666714826,0.0008122619682650533,0.9965824374211206,0.0002644259824032448,0.016261180227869217,0.007744939638754691,0.05989384651184082,134,13
RandomForest,27,"{'n_estimators': 80, 'max_depth': 5, 'min_samples_split': 5, 'random_state': 42}",0.9978799003901606,0.0010307531996336292,0.9952255398643705,0.00036941278547793303,0.019220114085976,0.008709010886494109,0.06677484512329102,134,13
RandomForest,28,"{'n_estimators': 80, 'max_depth': 6, 'min_samples_split': 2, 'random_state': 42}",0.9982614029455421,0.0007776059582094933,0.99694812935598,0.000236131416641752,0.015366568147825069,0.007223361226821095,0.08272123336791992,134,13
RandomForest,29,"{'n_estimators': 80, 'max_depth': 6, 'min_samples_split': 3, 'random_state': 42}",0.9981744751206068,0.0008145659697821775,0.9965961871861823,0.0002633621262044707,0.0162284357288209,0.007580119570686482,0.06578683853149414,134,13
RandomForest,30,"{'n_estimators': 80, 'max_depth': 6, 'min_samples_split': 5, 'random_state': 42}",0.9979440276910552,0.00104922760354952,0.9952302249713848,0.0003690502861830899,0.0192106815647725,0.008560171647737862,0.06585454940795898,134,13
RandomForest,31,"{'n_estimators': 80, 'max_depth': 7, 'min_samples_split': 2, 'random_state': 42, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.9551060664580996,0.028273195356600566,0.9768210768832297,0.0017934154458734378,0.0423487360599279,0.03110060968028292,0.0593867301940918,134,13
RandomForest,32,"{'n_estimators': 80, 'max_depth': 7, 'min_samples_split': 3, 'random_state': 42}",0.9981963228166035,0.0008239114220590371,0.9965818937249333,0.0002644680496354158,0.016262473662866168,0.0077172003168665335,0.07644486427307129,134,13
RandomForest,33,"{'n_estimators': 80, 'max_depth': 7, 'min_samples_split': 5, 'random_state': 42}",0.9979444628224122,0.00105070830731287,0.995232258182715,0.00036889297116953493,0.019206586661078925,0.008557007068829895,0.07375001907348633,134,13
RandomForest,34,"{'n_estimators': 80, 'max_depth': 8, 'min_samples_split': 2, 'random_state': 42}",0.9982954207049304,0.0007616540772678075,0.9969376464691216,0.00023694250571238622,0.015392936877424861,0.007261897059806819,0.06885170936584473,134,13
RandomForest,35,"{'n_estimators': 80, 'max_depth': 8, 'min_samples_split': 3, 'random_state': 42}",0.9981977258979683,0.0008254204121694519,0.9965808847174761,0.00026454611924847757,0.016264873785199734,0.007664579687071373,0.0687706470489502,134,13
RandomForest,36,"{'n_estimators': 80, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42}",0.9979409915719195,0.0010508830733261879,0.9952324310854263,0.000368879593223049,0.01920623839337232,0.008551336998380041,0.06278085708618164,134,13
RandomForest,37,"{'n_estimators': 100, 'max_depth': 3, 'min_samples_split': 2, 'random_state': 42}",0.9951315315531822,0.00266880237172223,0.9941249865213998,0.00045456554923438685,0.021320542892581014,0.01256831003129583,0.07681059837341309,134,13
RandomForest,38,"{'n_estimators': 100, 'max_depth': 3, 'min_samples_split': 3, 'random_state': 42}",0.9951294307750107,0.002654008399018761,0.994113781329335,0.00045543252499601126,0.021340865141694965,0.012568332697962502,0.07971978187561035,134,13
RandomForest,39,"{'n_estimators': 100, 'max_depth': 3, 'min_samples_split': 5, 'random_state': 42}",0.9950604244878394,0.002554880811859113,0.9936578618855229,0.0004907082351093642,0.02215193524524131,0.012794148109762192,0.07072687149047852,134,13
RandomForest,40,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'random_state': 42}",0.9977982268771101,0.0009285215389381319,0.9963261895369578,0.00028425256844069526,0.016859791470854413,0.008717298253357793,0.07873678207397461,134,13
RandomForest,41,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 3, 'random_state': 42, 'min_samples_leaf': 1}",0.9977218476907016,0.0009243409496983992,0.9962317667007632,0.00029155831651283344,0.01707507881424954,0.00874329567833417,0.07373690605163574,134,13
RandomForest,42,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 5, 'random_state': 42}",0.9975407233004943,0.0010086996252436278,0.9948777563940928,0.0003963217253054353,0.019907830753385345,0.009745526471470442,0.07368087768554688,134,13
RandomForest,43,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'random_state': 42}",0.9982647816580197,0.0007639100451242331,0.9968583293348026,0.00024307948511792515,0.015591006546016365,0.007387726099286046,0.07773971557617188,134,13
RandomForest,44,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 3, 'random_state': 42}",0.9981904458439839,0.0008285361662372894,0.9965721547500958,0.0002652215802378838,0.016285624956933146,0.007746859550844102,0.08172416687011719,134,13
RandomForest,45,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'random_state': 42}",0.9979610019664931,0.0009803825248311951,0.9950709493381594,0.0003813738690923801,0.019528795894585515,0.008783797965443265,0.07680988311767578,134,13
RandomForest,46,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'random_state': 42, 'max_features': 0.3}",0.948151802225557,0.03122513811171067,0.966782223552143,0.002570148451636026,0.050696631561041865,0.039196085408822544,0.06983685493469238,134,13
RandomForest,47,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 3, 'random_state': 42}",0.9982420000948704,0.0008231435166947971,0.9965753441043691,0.0002649748113441162,0.01627804691429891,0.0076220833435181766,0.0787351131439209,134,13
RandomForest,48,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 5, 'random_state': 42}",0.9980221220840116,0.0009979740708946302,0.995077245395098,0.00038088672628143656,0.019516319486046454,0.00860271560499272,0.07873106002807617,134,13
RandomForest,49,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'random_state': 42}",0.9983524218576697,0.0007840444980225795,0.9969255001880905,0.00023788229605128684,0.015423433341875823,0.007342407323816218,0.0867772102355957,134,13
RandomForest,50,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 3, 'random_state': 42}",0.9982502565170694,0.0008349807878469304,0.9965632016974071,0.0002659143019358983,0.016306878975938292,0.0077254103135764455,0.08572268486022949,134,13
RandomForest,51,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 5, 'random_state': 42, 'min_samples_leaf': 1}",0.9980246885007116,0.0009986824213465413,0.9950770041355705,0.00038090539317811904,0.019516797718327643,0.008627023137685028,0.08081865310668945,134,13
RandomForest,52,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 2, 'random_state': 42}",0.998352391717215,0.0007797091768987625,0.9969292977862347,0.00023758846569795899,0.01541390494644232,0.007212498028637176,0.08770561218261719,134,13
RandomForest,53,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 3, 'random_state': 42}",0.9982532346746223,0.0008359278741227924,0.9965617680589232,0.00026602522639031684,0.01631027977658007,0.007684847175874614,0.0867776870727539,134,13
RandomForest,54,"{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42}",0.9980219733244944,0.0009988842848743834,0.9950771469992594,0.0003808943394313637,0.019516514530811175,0.00862400248701695,0.08080410957336426,134,13
RandomForest,55,"{'n_estimators': 120, 'max_depth': 3, 'min_samples_split': 2, 'random_state': 42}",0.9952301769833533,0.002724713131268536,0.9939125289333102,0.0004710039626219869,0.021702625708010237,0.012750563428949034,0.0875706672668457,134,13
RandomForest,56,"{'n_estimators': 120, 'max_depth': 3, 'min_samples_split': 3, 'random_state': 42}",0.9952305224646416,0.0027079473171963994,0.993902823894102,0.00047175486753378977,0.02171991868156485,0.01275058231783793,0.08680486679077148,134,13
RandomForest,57,"{'n_estimators': 120, 'max_depth': 3, 'min_samples_split': 5, 'random_state': 42}",0.9951745472381213,0.002618176438660748,0.993518664609329,0.0005014783016863082,0.022393711208424302,0.012920882908384944,0.08616232872009277,134,13
RandomForest,58,"{'n_estimators': 120, 'max_depth': 4, 'min_samples_split': 2, 'random_state': 42}",0.9978695183286359,0.0008266330135989727,0.9961339865763535,0.0002991238269781881,0.017295196644681092,0.008832597872005597,0.09219908714294434,134,13
RandomForest,59,"{'n_estimators': 120, 'max_depth': 4, 'min_samples_split': 3, 'random_state': 42}",0.9977763540617716,0.0008505982257936725,0.995930186091836,0.00031489241704464284,0.017745208284059188,0.009042289754498002,0.09164619445800781,134,13
RandomForest,60,"{'n_estimators': 120, 'max_depth': 4, 'min_samples_split': 5, 'random_state': 42}",0.9976490876171157,0.0009350679748361847,0.9947554775838555,0.00040578276479712053,0.020144050357292113,0.009880967557411326,0.09460735321044922,134,13
RandomForest,61,"{'n_estimators': 120, 'max_depth': 5, 'min_samples_split': 2, 'random_state': 42, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.9314742738306355,0.044421284909958135,0.9642149649625713,0.002768784133927843,0.052619237298994016,0.041175737041208506,0.08268451690673828,134,13
RandomForest,62,"{'n_estimators': 120, 'max_depth': 5, 'min_samples_split': 3, 'random_state': 42}",0.9982430993074383,0.0007616532850312678,0.9962262759054281,0.0002919831540738528,0.017087514566895116,0.008111098040272912,0.0986790657043457,134,13
RandomForest,63,"{'n_estimators': 120, 'max_depth': 5, 'min_samples_split': 5, 'random_state': 42}",0.9980722072687804,0.0009202973138160216,0.9949625387247154,0.0003897618890045946,0.01974238812820259,0.008839454000143307,0.09260296821594238,134,13
RandomForest,64,"{'n_estimators': 120, 'max_depth': 6, 'min_samples_split': 2, 'random_state': 42}",0.9983873284610125,0.0007050116023710597,0.9966689545810906,0.0002577319177031093,0.01605403119789884,0.007504729723936343,0.10272336006164551,134,13
RandomForest,65,"{'n_estimators': 120, 'max_depth': 6, 'min_samples_split': 3, 'random_state': 42}",0.9982905998499257,0.0007539559008081403,0.9962293308919153,0.00029174678157606635,0.017080596639932295,0.00805871353520734,0.09975123405456543,134,13
RandomForest,66,"{'n_estimators': 120, 'max_depth': 6, 'min_samples_split': 5, 'random_state': 42}",0.9981347372350964,0.0009459395786184983,0.994967712126327,0.0003893616090471938,0.019732247947134504,0.00871496863084681,0.0988008975982666,134,13
RandomForest,67,"{'n_estimators': 120, 'max_depth': 7, 'min_samples_split': 2, 'random_state': 42}",0.9984193821189274,0.0007126768671318942,0.9966575646172471,0.000258613189752805,0.016081454839435547,0.0076056493848061955,0.10318732261657715,134,13
