model,config_id,config,cv_mean,cv_std,test_r2,test_mse,test_rmse,test_mae,training_time,n_samples,n_features
RandomForest,1,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 2, 'random_state': 42, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False}",0.30893206781265325,0.007284060386170268,0.30932298597743413,0.021207964924220928,0.1456295468791307,0.10800718162225864,0.04186081886291504,2844,13
RandomForest,2,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.3881378698623274,0.014417391490112558,0.39741034101051953,0.018503149941413298,0.136026284009427,0.10177988515832014,0.0728464126586914,2844,13
RandomForest,3,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.3881378698623274,0.014417391490112558,0.39741034101051953,0.018503149941413298,0.136026284009427,0.10177988515832014,0.0837409496307373,2844,13
RandomForest,4,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.3881378698623274,0.014417391490112558,0.39741034101051953,0.018503149941413298,0.136026284009427,0.10177988515832014,0.08870339393615723,2844,13
RandomForest,5,"{'n_estimators': 50, 'max_depth': 3, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.3881378698623274,0.014417391490112558,0.39741034101051953,0.018503149941413298,0.136026284009427,0.10177988515832014,0.07382369041442871,2844,13
RandomForest,6,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.4687742142100043,0.014147663960339212,0.473621660110215,0.016163001146129743,0.12713379230609675,0.09394224015830756,0.11661124229431152,2844,13
RandomForest,7,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.4688052879746989,0.014119283043798808,0.473621660110215,0.016163001146129743,0.12713379230609675,0.09394224015830756,0.08877897262573242,2844,13
RandomForest,8,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.46881300269803045,0.014110803222692985,0.473621660110215,0.016163001146129743,0.12713379230609675,0.09394224015830756,0.08978104591369629,2844,13
RandomForest,9,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 5, 'random_state': 42, 'min_samples_leaf': 1, 'bootstrap': True}",0.46880713546775254,0.014112771505154212,0.473621660110215,0.016163001146129743,0.12713379230609675,0.09394224015830756,0.08679986000061035,2844,13
RandomForest,10,"{'n_estimators': 50, 'max_depth': 4, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.46879858378331685,0.014009699228276303,0.473621660110215,0.016163001146129743,0.12713379230609675,0.09394224015830756,0.08574151992797852,2844,13
RandomForest,11,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.5336970432065571,0.01759655036543973,0.5300106433915004,0.014431518042939474,0.12013125339785427,0.08773805414727986,0.10870504379272461,2844,13
RandomForest,12,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.5337211839947242,0.017535945892244355,0.5299224609059172,0.014434225779005987,0.12014252277610116,0.08773342290428593,0.09774923324584961,2844,13
RandomForest,13,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 4, 'random_state': 42, 'max_features': None, 'bootstrap': True}",0.5336695463779908,0.017511067036590472,0.5297666947304274,0.014439008743429441,0.1201624265044171,0.08773765220734009,0.09967446327209473,2844,13
RandomForest,14,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.5337632577691523,0.017483682588110224,0.5298061339763984,0.014437797719856616,0.12015738728790926,0.08772771935245943,0.09775066375732422,2844,13
RandomForest,15,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.5333818828350736,0.01757892301955818,0.5301045165201614,0.014428635569685622,0.12011925561576554,0.08764087320921995,0.10516738891601562,2844,13
RandomForest,16,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.5898039271180906,0.022862815826497778,0.5790742244867089,0.012924969126733825,0.11368803422847025,0.08171802188718218,0.11471772193908691,2844,13
