model,config_id,config,cv_mean,cv_std,test_r2,test_mse,test_rmse,test_mae,training_time,n_samples,n_features
RandomForest,11,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.5336970432065571,0.01759655036543973,0.5300106433915004,0.014431518042939474,0.12013125339785427,0.08773805414727986,0.09874558448791504,2844,13
RandomForest,12,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.5337211839947242,0.017535945892244355,0.5299224609059172,0.014434225779005987,0.12014252277610116,0.08773342290428593,0.10258960723876953,2844,13
RandomForest,13,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 4, 'random_state': 42, 'max_features': None, 'bootstrap': True}",0.5336695463779908,0.017511067036590472,0.5297666947304274,0.014439008743429441,0.1201624265044171,0.08773765220734009,0.10204339027404785,2844,13
RandomForest,14,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.5337632577691523,0.017483682588110224,0.5298061339763984,0.014437797719856616,0.12015738728790926,0.08772771935245943,0.10582566261291504,2844,13
RandomForest,15,"{'n_estimators': 50, 'max_depth': 5, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.5333818828350736,0.01757892301955818,0.5301045165201614,0.014428635569685622,0.12011925561576554,0.08764087320921995,0.10254049301147461,2844,13
RandomForest,16,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.5898039271180906,0.022862815826497778,0.5790742244867089,0.012924969126733825,0.11368803422847025,0.08171802188718218,0.1155390739440918,2844,13
RandomForest,17,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 3, 'random_state': 42, 'min_samples_leaf': 1, 'bootstrap': True}",0.5901219686914684,0.022591518480047913,0.5786853120416329,0.012936911092842887,0.1137405428721126,0.08174214688594829,0.11808466911315918,2844,13
RandomForest,18,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.5899964343703881,0.02240668832296469,0.5774873107620992,0.012973696983497545,0.11390213774770667,0.08187511039593157,0.1146240234375,2844,13
RandomForest,19,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.5898558261717973,0.02302418456230916,0.5772666071551456,0.012980473920126237,0.11393188280778228,0.08187690689921032,0.1102912425994873,2844,13
RandomForest,20,"{'n_estimators': 50, 'max_depth': 6, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.5890986152236477,0.023127680556951784,0.5781289890040321,0.012953993577460781,0.11381561218682075,0.08178432417334325,0.11867213249206543,2844,13
RandomForest,21,"{'n_estimators': 50, 'max_depth': 7, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': False}",0.5392154045712075,0.03576770342262794,0.5072145585094214,0.015131495831070846,0.12301014523636189,0.08574554353838067,0.1685318946838379,2844,13
RandomForest,22,"{'n_estimators': 50, 'max_depth': 7, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.6379988304261124,0.024189057616403477,0.6158980572903426,0.011794254568960336,0.10860135620221478,0.07653860936506013,0.12259125709533691,2844,13
RandomForest,23,"{'n_estimators': 50, 'max_depth': 7, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.6378558576197723,0.02464041123143806,0.6145790411079556,0.011834756349622796,0.10878766634882281,0.07665748916260139,0.12415003776550293,2844,13
RandomForest,24,"{'n_estimators': 50, 'max_depth': 7, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.6367479005839902,0.024542749003393424,0.6135660792402832,0.011865860410309645,0.10893053020301353,0.0767049926793649,0.13895726203918457,2844,13
RandomForest,25,"{'n_estimators': 50, 'max_depth': 7, 'min_samples_split': 6, 'random_state': 42, 'min_samples_leaf': 1, 'max_features': 0.3, 'bootstrap': True}",0.583388735090028,0.01767420029493021,0.5883948501301157,0.012638769502736047,0.11242228205625451,0.08132645763001393,0.06076192855834961,2844,13
RandomForest,26,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.6730901463211888,0.027013458894728594,0.6481585685185078,0.010803661604848734,0.10394066386573031,0.07225591814417247,0.1454322338104248,2844,13
RandomForest,27,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.6729724391705014,0.0270930351186235,0.6462823038265921,0.01086127428771906,0.1042174375415125,0.07238348128420778,0.1414356231689453,2844,13
RandomForest,28,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.6717427893588621,0.027268921559921683,0.6447447616086492,0.010908486140387683,0.10444369842354148,0.07250440500084379,0.14748620986938477,2844,13
RandomForest,29,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.6712740699504206,0.026780785065518994,0.644654504638949,0.010911257575673218,0.10445696518506183,0.07257117221841478,0.1405925750732422,2844,13
RandomForest,30,"{'n_estimators': 50, 'max_depth': 8, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.6695356473563147,0.026730946633865098,0.6458025583726705,0.010876005377002116,0.10428808837543296,0.07256611326359258,0.13562703132629395,2844,13
RandomForest,31,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.7157928360625009,0.028947022999804284,0.6884812356818215,0.009565511654164768,0.0978034337544688,0.0667312003082706,0.1694331169128418,2844,13
RandomForest,32,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.7150455223061936,0.029897896454342876,0.6880248609814865,0.009579525119852057,0.09787504850497933,0.06678802524384148,0.16609907150268555,2844,13
RandomForest,33,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 4, 'random_state': 42, 'min_samples_leaf': 1, 'bootstrap': True}",0.7148070897055945,0.029523355497128638,0.6878864456093803,0.00958377530958909,0.09789675842227408,0.0668322913562739,0.1789236068725586,2844,13
RandomForest,34,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.7136681004968057,0.028890161461449685,0.6845665360417237,0.009685716628371914,0.09841603847123656,0.06728805379240883,0.16608786582946777,2844,13
RandomForest,35,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.7109344013973222,0.028587991441487173,0.6846542567660834,0.00968302307116996,0.0984023529757798,0.06745029640441709,0.16425609588623047,2844,13
RandomForest,36,"{'n_estimators': 50, 'max_depth': 12, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.7302279884940994,0.0306669095576844,0.7040405294023224,0.009087747158212896,0.09532967616756545,0.06399419051157225,0.19990062713623047,2844,13
RandomForest,37,"{'n_estimators': 50, 'max_depth': 12, 'min_samples_split': 3, 'random_state': 42, 'max_features': 0.5, 'bootstrap': True}",0.7320727121952284,0.026689670006077585,0.6958949652280393,0.009337865282587805,0.09663263052710407,0.06532770217296449,0.11890172958374023,2844,13
RandomForest,38,"{'n_estimators': 50, 'max_depth': 12, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.7302696737649479,0.03099918662284373,0.7033371574251386,0.009109344935347412,0.09544288834348745,0.06424236349864743,0.1912848949432373,2844,13
RandomForest,39,"{'n_estimators': 50, 'max_depth': 12, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.729651664567878,0.0293611305394182,0.7015503123461884,0.009164211894852387,0.09572989028956623,0.06458253142784,0.1876986026763916,2844,13
RandomForest,40,"{'n_estimators': 50, 'max_depth': 12, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.7271582497391185,0.03050655128369821,0.7026877445650237,0.009129285840979183,0.09554729635619828,0.06481446465648864,0.17703604698181152,2844,13
RandomForest,41,"{'n_estimators': 80, 'max_depth': 3, 'min_samples_split': 2, 'random_state': 42, 'min_samples_leaf': 1, 'bootstrap': False}",0.2956156343906643,0.02323882465409301,0.3325737367334911,0.02049402614171477,0.14315734749468773,0.10679447916835313,0.12842488288879395,2844,13
RandomForest,42,"{'n_estimators': 80, 'max_depth': 3, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.38827425514846736,0.013924506276594405,0.4020827560539747,0.018359678517953185,0.13549789119374953,0.10157159719745146,0.12738656997680664,2844,13
RandomForest,43,"{'n_estimators': 80, 'max_depth': 3, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.38827425514846736,0.013924506276594405,0.4020827560539747,0.018359678517953185,0.13549789119374953,0.10157159719745146,0.11867594718933105,2844,13
RandomForest,44,"{'n_estimators': 80, 'max_depth': 3, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.38827425514846736,0.013924506276594405,0.4020827560539747,0.018359678517953185,0.13549789119374953,0.10157159719745146,0.12358641624450684,2844,13
RandomForest,45,"{'n_estimators': 80, 'max_depth': 3, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.38827425514846736,0.013924506276594405,0.4020827560539747,0.018359678517953185,0.13549789119374953,0.10157159719745146,0.1206657886505127,2844,13
RandomForest,46,"{'n_estimators': 80, 'max_depth': 4, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.46924145279811047,0.013804071140850617,0.47874187943574176,0.016005779420698845,0.12651394951031622,0.09351457334805006,0.14377307891845703,2844,13
RandomForest,47,"{'n_estimators': 80, 'max_depth': 4, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.4692560205321018,0.013795067601938962,0.47874187943574176,0.016005779420698845,0.12651394951031622,0.09351457334805006,0.14035296440124512,2844,13
RandomForest,48,"{'n_estimators': 80, 'max_depth': 4, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.469268748124562,0.013782918472704802,0.47874187943574176,0.016005779420698845,0.12651394951031622,0.09351457334805008,0.1448960304260254,2844,13
RandomForest,49,"{'n_estimators': 80, 'max_depth': 4, 'min_samples_split': 5, 'random_state': 42, 'min_samples_leaf': 1, 'max_features': 0.7, 'bootstrap': True}",0.4590226687226194,0.0124455749075256,0.4695483206353842,0.016288077323493064,0.12762475200169074,0.0944493000568685,0.11667966842651367,2844,13
RandomForest,50,"{'n_estimators': 80, 'max_depth': 4, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.469263620864029,0.013708048282427358,0.47874187943574176,0.016005779420698845,0.12651394951031622,0.09351457334805008,0.15451455116271973,2844,13
RandomForest,51,"{'n_estimators': 80, 'max_depth': 5, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.5339644879284509,0.01655041789227819,0.5332038363047058,0.014333467692450587,0.11972246110254578,0.08715474018116758,0.1604905128479004,2844,13
RandomForest,52,"{'n_estimators': 80, 'max_depth': 5, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.5339806973351735,0.016480934040833884,0.5331392133630198,0.014335452007916066,0.1197307479635706,0.08715184565429637,0.16640353202819824,2844,13
RandomForest,53,"{'n_estimators': 80, 'max_depth': 5, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.5340419728715201,0.016374811213868544,0.5330132643171136,0.014339319405981425,0.11974689727079121,0.08714418690623385,0.16653013229370117,2844,13
RandomForest,54,"{'n_estimators': 80, 'max_depth': 5, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.5340298155908534,0.016419846102227246,0.5331121371467007,0.01433628341164649,0.11973421988573897,0.0871134730446367,0.16420245170593262,2844,13
RandomForest,55,"{'n_estimators': 80, 'max_depth': 5, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.5337735630854417,0.01651464817014285,0.5332464916406694,0.014332157915448342,0.11971699092212576,0.08706056382475488,0.1925361156463623,2844,13
RandomForest,56,"{'n_estimators': 80, 'max_depth': 6, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.5903524245006506,0.020025104498258905,0.5775404232114836,0.012972066109817501,0.1138949784223058,0.08165922706966225,0.19036221504211426,2844,13
RandomForest,57,"{'n_estimators': 80, 'max_depth': 6, 'min_samples_split': 3, 'random_state': 42, 'min_samples_leaf': 1, 'bootstrap': True}",0.590433378646863,0.01983776301857617,0.5776738302289961,0.012967969706881532,0.11387699375590107,0.08166043333233475,0.17735886573791504,2844,13
RandomForest,58,"{'n_estimators': 80, 'max_depth': 6, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.5901758756201486,0.019717232614149417,0.5769836377053006,0.012989162795020139,0.11397000831367934,0.08175191200924303,0.18558239936828613,2844,13
RandomForest,59,"{'n_estimators': 80, 'max_depth': 6, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.5901704608165971,0.02008913644835303,0.576808027063137,0.012994555104686903,0.1139936625637009,0.08174418830534759,0.18435192108154297,2844,13
RandomForest,60,"{'n_estimators': 80, 'max_depth': 6, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.5894752681623233,0.02029801441543528,0.5772559315748371,0.012980801725059844,0.11393332139922827,0.08170681053846261,0.18100500106811523,2844,13
RandomForest,61,"{'n_estimators': 80, 'max_depth': 7, 'min_samples_split': 2, 'random_state': 42, 'max_features': 'sqrt', 'bootstrap': False}",0.5954418452093463,0.01543804817713357,0.5830291771609606,0.012803528140730859,0.11315267624201762,0.08177198102870167,0.09973883628845215,2844,13
RandomForest,62,"{'n_estimators': 80, 'max_depth': 7, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.6383118208101715,0.02315360992543413,0.6141258705342161,0.011848671429229369,0.10885160278668095,0.07667273258549151,0.2105097770690918,2844,13
RandomForest,63,"{'n_estimators': 80, 'max_depth': 7, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.6379632254425008,0.023359105718251446,0.613866506702095,0.011856635468776886,0.10888817873753279,0.07665334021674079,0.20219779014587402,2844,13
RandomForest,64,"{'n_estimators': 80, 'max_depth': 7, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.637268177330937,0.02327403376599489,0.6129459115903235,0.011884903310971534,0.10901790362583356,0.07679210254831713,0.20339632034301758,2844,13
RandomForest,65,"{'n_estimators': 80, 'max_depth': 7, 'min_samples_split': 6, 'random_state': 42, 'min_samples_leaf': 1, 'bootstrap': True}",0.6364796021568123,0.023300380277774285,0.6131360538073767,0.0118790647939976,0.10899112254673589,0.07685843299531182,0.21323370933532715,2844,13
RandomForest,66,"{'n_estimators': 80, 'max_depth': 8, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.6750915628686769,0.026842627519351337,0.6490281467230602,0.010776960290505573,0.10381213941782326,0.07219517401626296,0.2299940586090088,2844,13
RandomForest,67,"{'n_estimators': 80, 'max_depth': 8, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.674638492052701,0.027068171409890023,0.6471918477709663,0.010833345783255038,0.10408335978077879,0.07240381963878326,0.22689318656921387,2844,13
RandomForest,68,"{'n_estimators': 80, 'max_depth': 8, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.6734153735889891,0.02707581206907463,0.6470981451129818,0.010836223022027277,0.10409718066320181,0.07240676652947443,0.2332172393798828,2844,13
RandomForest,69,"{'n_estimators': 80, 'max_depth': 8, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.672694111968899,0.026497175175218064,0.6458956976048545,0.010873145438812307,0.1042743757536448,0.07254993762703822,0.22916364669799805,2844,13
RandomForest,70,"{'n_estimators': 80, 'max_depth': 8, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.6712164272712359,0.026142047635593416,0.6461633134072733,0.010864928013828361,0.10423496540906205,0.07260628212122953,0.2198774814605713,2844,13
RandomForest,71,"{'n_estimators': 80, 'max_depth': 10, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.71826174279976,0.028591978046203118,0.6867806421051459,0.009617730170478837,0.09807002687100089,0.06684736306640235,0.27460789680480957,2844,13
RandomForest,72,"{'n_estimators': 80, 'max_depth': 10, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.7173999201021088,0.02936115407030897,0.686652804853215,0.009621655547898261,0.09809003796460812,0.06684219130677474,0.2752547264099121,2844,13
RandomForest,73,"{'n_estimators': 80, 'max_depth': 10, 'min_samples_split': 4, 'random_state': 42, 'min_samples_leaf': 1, 'max_features': None, 'bootstrap': True}",0.7166555126039983,0.028914777350115096,0.6857995907964222,0.009647854383854779,0.09822349201619121,0.06702328278618362,0.41905665397644043,2844,13
RandomForest,74,"{'n_estimators': 80, 'max_depth': 10, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.7153054775087113,0.02849082979297392,0.6844041130665474,0.009690703996838641,0.09844137339979893,0.06727050652720548,0.2670133113861084,2844,13
RandomForest,75,"{'n_estimators': 80, 'max_depth': 10, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.7129596929396306,0.02820734782634941,0.683522958888613,0.009717760763632753,0.09857870339800962,0.06754695841777515,0.2653641700744629,2844,13
RandomForest,76,"{'n_estimators': 80, 'max_depth': 12, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.7333607121206743,0.029500632142906,0.7026022048666337,0.009131912427482354,0.09556104032231102,0.06418618593861079,0.3200266361236572,2844,13
RandomForest,77,"{'n_estimators': 80, 'max_depth': 12, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.7334231382856722,0.030194278461580366,0.701613041627785,0.00916228572621377,0.0957198293260794,0.06435949467344626,0.3552725315093994,2844,13
RandomForest,78,"{'n_estimators': 80, 'max_depth': 12, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.7325582304517508,0.030184144889596986,0.7015403245521594,0.00916451858058412,0.0957314921046576,0.06442213740710477,0.3149685859680176,2844,13
RandomForest,79,"{'n_estimators': 80, 'max_depth': 12, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.7322086559836067,0.028907182870219466,0.7009685140332196,0.009182076624623184,0.09582315286309037,0.06466834217167045,0.30147767066955566,2844,13
RandomForest,80,"{'n_estimators': 80, 'max_depth': 12, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.7293129072713322,0.029960357161469046,0.700708768072507,0.00919005239783144,0.09586476098041156,0.06506273843345034,0.2942824363708496,2844,13
RandomForest,81,"{'n_estimators': 100, 'max_depth': 3, 'min_samples_split': 2, 'random_state': 42, 'min_samples_leaf': 1, 'bootstrap': False}",0.2956156343906643,0.02323882465409297,0.3325737367334911,0.02049402614171477,0.14315734749468773,0.10679447916835312,0.1635270118713379,2844,13
RandomForest,82,"{'n_estimators': 100, 'max_depth': 3, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.3893317488110664,0.01319612938178997,0.4014993263385537,0.018377593341653967,0.135563982464569,0.10153063562942827,0.15312767028808594,2844,13
RandomForest,83,"{'n_estimators': 100, 'max_depth': 3, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.3893317488110664,0.01319612938178997,0.4014993263385537,0.018377593341653967,0.135563982464569,0.10153063562942827,0.1525571346282959,2844,13
RandomForest,84,"{'n_estimators': 100, 'max_depth': 3, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.3893317488110664,0.01319612938178997,0.4014993263385537,0.018377593341653967,0.135563982464569,0.10153063562942827,0.15256690979003906,2844,13
RandomForest,85,"{'n_estimators': 100, 'max_depth': 3, 'min_samples_split': 6, 'random_state': 42, 'max_features': 0.3, 'bootstrap': True}",0.3131577510184524,0.009163538299509236,0.3163175185078646,0.020993190438383113,0.14489027033718693,0.10752062323229812,0.0957183837890625,2844,13
RandomForest,86,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.47021078132811134,0.01310285323072877,0.47663679624465916,0.01607041821650737,0.1267691532530977,0.0936485196102238,0.17938542366027832,2844,13
RandomForest,87,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.47022047038358805,0.013093689064842642,0.47663679624465916,0.01607041821650737,0.1267691532530977,0.0936485196102238,0.18333077430725098,2844,13
RandomForest,88,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.47022947620890265,0.01308242582221471,0.47663679624465916,0.01607041821650737,0.1267691532530977,0.0936485196102238,0.18139314651489258,2844,13
RandomForest,89,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 5, 'random_state': 42, 'min_samples_leaf': 1, 'bootstrap': True}",0.470227144002705,0.013079984768785734,0.47663679624465927,0.016070418216507367,0.12676915325309768,0.0936485196102238,0.18297839164733887,2844,13
RandomForest,90,"{'n_estimators': 100, 'max_depth': 4, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.4702015386424067,0.013041709789969094,0.4767585264229718,0.016066680363213487,0.12675440964011267,0.0936326566193086,0.18047690391540527,2844,13
RandomForest,91,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.5349860677848792,0.01674845734878757,0.5316892271763585,0.014379975360457107,0.11991653497519475,0.08720064922636825,0.19896650314331055,2844,13
RandomForest,92,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.5350885614764138,0.016665875479793278,0.5316332076343829,0.014381695499476021,0.11992370699522269,0.08719782874708322,0.19712185859680176,2844,13
RandomForest,93,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.5351483419317876,0.01657345586172595,0.5314022475983919,0.014388787370557217,0.1199532716125626,0.087207117670675,0.20384716987609863,2844,13
RandomForest,94,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.5351441455269219,0.01660006785977453,0.5314735749200166,0.014386597190046733,0.1199441419580245,0.08718406752818732,0.2242875099182129,2844,13
RandomForest,95,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.5349203922594952,0.01670280620055811,0.5316745003353002,0.014380427563617581,0.1199184204516453,0.08712144958752051,0.2015063762664795,2844,13
RandomForest,96,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': True}",0.5913370952249932,0.020467105817879444,0.5740929104778965,0.013077925618162645,0.11435875837977014,0.08193191496584519,0.22892189025878906,2844,13
RandomForest,97,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 3, 'random_state': 42, 'min_samples_leaf': 1, 'max_features': 0.5, 'bootstrap': True}",0.5832841260642346,0.010697088318229317,0.5738808982232553,0.013084435677667516,0.11438721815687064,0.08296211373794649,0.1584315299987793,2844,13
RandomForest,98,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.5910577910312298,0.020318979620396343,0.5735943792527356,0.013093233544331005,0.11442566820574396,0.08203310847914409,0.2269890308380127,2844,13
RandomForest,99,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.5910137656178491,0.020603661272917455,0.5734192014881658,0.013098612562035478,0.11444917021121419,0.08202440396179807,0.2502706050872803,2844,13
RandomForest,100,"{'n_estimators': 100, 'max_depth': 6, 'min_samples_split': 6, 'random_state': 42, 'bootstrap': True}",0.590386995936867,0.02076006357003226,0.5735297581675166,0.01309521780279171,0.11443433839015155,0.08200100172873002,0.25818347930908203,2844,13
RandomForest,101,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 2, 'random_state': 42, 'bootstrap': False}",0.5392913331584809,0.035829417363942566,0.5072145585094214,0.015131495831070842,0.12301014523636188,0.0857455435383806,0.3313624858856201,2844,13
RandomForest,102,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 3, 'random_state': 42, 'bootstrap': True}",0.6393161614267352,0.023952572168761208,0.611760464064228,0.011921303725409123,0.10918472294881332,0.07680752317166914,0.2525157928466797,2844,13
RandomForest,103,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 4, 'random_state': 42, 'bootstrap': True}",0.639004221802222,0.024231501771980746,0.6107381481494607,0.011952695011960824,0.109328381548255,0.07684493367545725,0.2552177906036377,2844,13
RandomForest,104,"{'n_estimators': 100, 'max_depth': 7, 'min_samples_split': 5, 'random_state': 42, 'bootstrap': True}",0.6380898438885048,0.024105267569532258,0.6098881790814357,0.011978794207120606,0.10944767794302722,0.0769590232247201,0.2596731185913086,2844,13
